SURVYEAR	FIPS	STABR	STNAME	R1A	R1B	R1C	R1D	R1E	R1F	R1G	R1H	R1I	R1J	R1K	R1L	R1M	R1N	STR1	R2	R3	R4A	R4B	R4C	R4D	STR4	R5	TR	E11	E12	E13	E14	E15	E16	E17	E18	STE1	E11A	E11B	E11C	E11D	E2	E212	E213	E214	E215	E216	E217	E218	TE21	E222	E223	E224	E225	E226	E227	E228	TE22	E232	E233	E234	E235	E236	E237	E238	TE23	E242	E243	E244	E245	E246	E247	E248	TE24	E252	E253	E254	E255	E256	E257	E258	TE25	E262	E263	E264	E265	E266	E267	E268	TE26	STE22	STE23	STE24	STE25	STE26	STE27	STE28	STE2T	E3A11	E3A12	E3A13	E3A14	E3A2	E3A16	E3A1	E3B11	E3B12	E3B13	E3B14	E3B2	E3B16	E3B1	STE3	E4A1	E4A2	E4B1	E4B2	E4C1	E4C2	E4D	E4E1	E4E2	STE4	TE5	E61	E62	E63	STE6	E7A1	E7A2	STE7	E81	E82	E9A	E9B	E9C	E9D	E91	STE9	TE10	TE11	X12C	X12D	X12E	X12F	TX12	NCE13	ADA	A14A	A14B	PPE15	MEMBR16	CE1	CE2	IR1A	IR1B	IR1C	IR1D	IR1E	IR1F	IR1G	IR1H	IR1I	IR1J	IR1K	IR1L	IR1M	IR1N	ISTR1	IR2	IR3	IR4A	IR4B	IR4C	IR4D	ISTR4	IR5	ITR	IE11	IE12	IE13	IE14	IE15	IE16	IE17	IE18	ISTE1	IE11A	IE11B	IE11C	IE11D	IE2	IE212	IE213	IE214	IE215	IE216	IE217	IE218	ITE21	IE222	IE223	IE224	IE225	IE226	IE227	IE228	ITE22	IE232	IE233	IE234	IE235	IE236	IE237	IE238	ITE23	IE242	IE243	IE244	IE245	IE246	IE247	IE248	ITE24	IE252	IE253	IE254	IE255	IE256	IE257	IE258	ITE25	IE262	IE263	IE264	IE265	IE266	IE267	IE268	ITE26	ISTE22	ISTE23	ISTE24	ISTE25	ISTE26	ISTE27	ISTE28	ISTE2T	IE3A11	IE3A12	IE3A13	IE3A14	IE3A2	IE3A16	IE3A1	IE3B11	IE3B12	IE3B13	IE3B14	IE3B2	IE3B16	IE3B1	ISTE3	IE4A1	IE4A2	IE4B1	IE4B2	IE4C1	IE4C2	IE4D	IE4E1	IE4E2	ISTE4	ITE5	IE61	IE62	IE63	ISTE6	IE7A1	IE7A2	ISTE7	IE81	IE82	IE9A	IE9B	IE9C	IE9D	IE91	ISTE9	ITE10	ITE11	IX12C	IX12D	IX12E	IX12F	ITX12	INCE13	IADA	IA14A	IA14B	IPPE15	IMEMBR16	ICE1	ICE2
2017	42	PA	Pennsylvania	13601256345	2446499298	-2	-2	56806209	2882825360	0	5363468	68062044	277891432	46999191	593366157	0	4165652	17095046328	1862126	12104093941	100338165	2042020560	9269223	502072	2152130020	8288881182	31353132415	9396614604	5724229493	833923560	343761538	3052347564	541481564	114545541	31784447	16871795206	6832165438	1988886783	236811116	338751267	164279432	844918124	436951930	277858274	710784917	806786494	176962595	409012488	3663274822	510412268	302739059	170321723	426742497	556703401	115590345	270086681	2352595974	159630589	149350667	260236635	56088726	769190602	968384600	249426096	2612307915	22132193	85730679	14586970	16719226	360060456	35162314	79099971	613491809	2480177	55040210	4032576	3332293	59330062	30588988	50636003	205440309	1641231	2109772	100111648	3872000	3138745	1115669	32146956	144136021	1538734405	976882107	823115250	1214207366	2495879698	1297215523	1039772192	9385806541	203569000	135196986	304368566	239981121	11935139	6528179	889643852	41459501	28768663	22675554	21234033	4425713	1722759	115860510	1005504362	0	0	0	0	0	0	0	0	0	0	27263106109	1303187754	157771830	192552761	1653512345	942119999	5685474412	6627594411	94523710	312937	388682544	80400997	3828943	607918	2543218	473520402	689527448	29823865423	469302707	103553683	0	0	958718874	26304387235	1620123	-2	1620123	16236	1727497	-1	-1	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	44	RI	Rhode Island	-2	-2	1242366447	27323	2237204	67485853	7602	11490	1741878	15913048	7173150	11646132	6516	68197	1281187497	0	1087360868	6693446	183162523	0	3072763	192928732	56155000	2561477097	892528833	433086916	14093458	64184593	71875218	23156982	24284285	1056220	1428107002	622818941	142874651	16137397	35612423	5641475	154816856	60913154	21139360	77947902	53134005	11312839	53874687	433138803	64327235	18130881	6976390	30249823	24881387	7101704	22883912	174551332	28385633	8351089	5678596	2773653	65809854	82052201	13727351	206778377	1122511	3008416	229974	1420152	39486570	1866833	867433	48001889	552600	357697	131955	535507	5027459	936525	3964030	11505773	92046	102001	1406474	416763	32481	1070	5096788	7147623	248744281	90505541	35430794	112808293	183344297	102334647	96450171	869618024	2547938	515977	55486068	5657981	331488	7879	64215843	300457	109654	45692	60969	11431	4867	521639	64737482	0	0	0	0	0	0	0	0	0	0	2362462508	24503673	2564778	561935	27630386	39377780	73635971	113013751	1636320	11294	23476023	1660756	0	30485043	69054672	55621822	108325656	2552549979	48752440	7667083	0	0	81825240	2280637268	131765	-2	131765	17308	142150	2075462517	107830790	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	45	SC	South Carolina	2138596550	255398524	1057185853	246904128	4453015	12684043	741502	26283	23627947	68156467	170698927	241355686	0	1324265	4208442864	3617257	4867687461	2180665	806137695	0	104906631	913224991	1495750441	9992972573	2922020854	1075491033	192971984	56097	12713454	240424876	31573634	24671522	4455636366	2163732517	620354872	108581874	29351591	59287732	335711364	296569112	28381826	363884627	206439735	154673339	151803974	1537463977	116951380	103128287	16965804	128721613	86231956	60629102	57105623	569733765	39583655	64235194	20354677	19940341	268417934	36114105	64871897	513517803	27340187	32809882	2227243	6926833	223656238	51811119	61421491	406192993	2425049	1835414	260925	1400568	32597740	69165726	28495446	136180868	100038260	1254624	10309713	967622	3928564	648836	2961596	120109215	619624846	497997099	78239263	520441036	788674427	303876501	338164581	3147017753	119372825	55955995	59711242	175696426	10160674	1341154	412077642	233876	76339	26869	1473931	69627	18883010	20694025	432771667	0	0	0	0	0	0	0	0	0	0	8035425786	910997245	103131634	94316839	1108445718	337742672	713651599	1051394271	20650045	75720	367207	40873837	0	0	151624	41241044	375660620	9383974740	243610213	0	0	0	488984389	7546441397	710742	710742	-2	10618	771250	6867261671	679179726	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	46	SD	South Dakota	716885173	-2	-2	26534998	4677019	1622716	298704	4163	3235027	32391995	6050320	32420912	0	1397736	823891884	10405321	540408258	66362755	132974806	508663	5452604	205298828	129328293	1580004291	552512658	162846137	32536597	12594866	2319670	54046097	15626923	1953830	816490185	367274649	49920168	20625211	18565043	12636345	45549662	28587343	25134573	47874981	45022052	15157385	20846182	228172178	13233999	8406644	8184959	16325060	15377454	3739000	7845382	73112498	16947866	6888469	7719335	1840690	64803070	23886511	19238880	141324821	1023683	4207223	973974	705445	13323503	5463846	2188663	27886337	281895	2293044	139819	160862	15933187	9653182	2329997	30791986	48158	800490	4255427	248777	5050004	811857	2391366	13606079	76803368	48890169	46268268	66994953	143576083	49058599	52510473	484101913	20477124	7671928	11032410	32022465	1570816	282065	71485992	4788098	1431544	301739	385683	54836	40842	6947906	78433898	0	0	0	0	0	0	0	0	0	0	1379025996	90133287	11985314	2176832	104295433	33099266	67958953	101058219	6975454	33842	0	195286	0	0	0	195286	62240549	1538570572	29741878	17372639	0	0	91930291	1287095705	126456	-2	126456	10178	136302	-1	-1	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	R	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	47	TN	Tennessee	-2	-2	2008469987	1487831825	4907040	121700	0	392046	5788372	155089120	277420833	346051624	0	753190	4286311991	0	4629304419	52761181	1108127754	337	747066	1161636338	699953114	10077252748	3791470169	1258410350	126009293	0	1183990	461240375	87330512	14979524	5652109711	2800866212	390951829	144178643	84848785	40464532	270637476	354850434	37709672	407496299	187674486	126325159	120427194	1505120720	80191032	101329497	27687840	123647098	65266654	46234669	41260080	485616870	45236344	68427679	27283759	19914958	190459236	128505094	68115857	547942927	8586561	15979583	1300274	4545834	296354132	40893926	20050778	387711088	2344405	4809142	250634	2120448	10301691	39331567	28707453	87865340	11616595	5877101	98719416	4988297	27979550	5953616	10377870	165512445	416268008	546464294	192700961	560592486	767734058	347912464	260231779	3091904050	168565271	56238419	25910707	263294817	16765594	2591660	516600874	0	0	0	0	0	0	0	516600874	0	0	0	0	0	0	0	0	0	0	9260614635	521533888	106929487	27604794	656068169	225379352	505459014	730838366	78182423	1325370	0	4520250	0	0	176045	4520250	327997142	10192848338	221060764	101799235	0	0	761030182	8499584453	916337	916337	-2	9276	1001562	8193114718	1067499917	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	48	TX	Texas	27675817407	301148030	-2	-2	85173758	13196084	0	0	284408247	622292727	315078960	961343898	0	0	30245263027	123162056	23339969145	355929621	5728063599	90364804	124223039	6298581063	8600342003	60006975291	22537224218	3794494752	1058060589	67415127	51390973	1687197184	138031760	287269978	29431661848	12877360254	1586480688	809848933	2594868533	-1	1945773705	1753236993	252704448	2405736530	1962298081	806697125	1151812202	10278259084	325468596	301368921	37881759	396610791	442128674	188207323	186668062	1878334126	148624309	340929468	423075209	47324308	1157694640	294704430	422657228	2835009592	84128967	189881411	8631884	46089771	1803044942	191538366	163644777	2486960118	2582136	11947460	598070	1634990	86801223	158446491	69780151	331790521	11071577	37258387	27724790	30252439	14203239	4416472	1151876655	1276803559	2515067154	2622675180	750018090	2926013839	5379369576	1485563716	3076658924	18755366479	857766762	310510966	268152123	1382130179	44213764	27948789	2846508819	0	0	0	0	0	0	0	2846508819	0	0	0	0	0	0	0	0	0	0	51033537146	8448914340	384024822	481231755	9314170917	3387791962	3218864143	6606656105	320528219	1989682	0	29206142	0	0	55356	29206142	1381337660	61213523507	1147716484	342408513	0	0	2512670442	48520866704	4971924	4971924	-2	9759	5360849	45766500938	5267036208	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	49	UT	Utah	1598325999	117295004	-2	-2	155541074	1153691	3770782	1487279	34150621	65866361	14238290	123856566	1991790	0	2115036487	0	3183264667	20584104	418387776	11774536	8561761	459308177	700116734	5757609331	1831170326	846311189	105540470	1333815	2518638	217834212	56035808	17283354	3019473366	1314661119	183311537	76825404	65342560	20356810	110880870	106308574	23149336	205957287	154437352	71347798	77327219	749408436	51148699	50642744	11643054	94374192	73740716	31216006	36833633	349599044	17828255	18276532	15430228	8140548	84297440	15923262	32328995	192225260	5159889	13874772	1870850	3230626	119769752	21009438	13995560	178910887	1568006	1841958	1079549	327445	12863590	13159906	6184970	37025424	355068	1608931	1414590	855738	473996	725088	10349573	15782984	185372781	190711553	53508058	312558391	432719256	140221592	170834980	1485926611	74034896	29683300	6376135	116561667	5151702	12161582	238817580	5333835	2374902	698387	1717061	711777	372165	10496350	249313930	0	0	0	0	0	0	0	0	0	0	4754713907	485061811	296931275	48132850	830125936	118786074	255335620	374121694	10557156	49006	0	0	0	0	0	0	444037842	5694370716	69103374	22955685	0	0	333467356	4421246551	602495	-2	602495	7338	659801	3842755535	444409742	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	50	VT	Vermont	2385239	593479	-2	926467	1864446	64218055	1608674	3946262	4231868	15009300	3322599	37688820	50887	3172	67684951	0	1560742724	4296998	107941927	224261	1314935	113778121	85647101	1742205796	613349509	317301992	58195984	95943819	89265835	20115989	7593041	2483789	1107391082	392544453	90491768	16153532	11238707	2797123	87176728	37869026	16130933	75204549	43226187	9021012	20196053	288824488	26981966	15482305	5057392	25208333	17018537	3525617	7488554	100762704	17315430	11784089	12312116	5458990	38317950	42512867	5611378	133312820	1552506	5791779	1503942	1743472	29347728	1669934	1654899	43264260	174664	6275619	394820	596966	4402673	2157502	1328765	15331009	189163	442731	1219291	988207	755778	30935	282621	3908726	133215793	71369930	36223674	108603551	128666180	56760365	35233505	570072998	11995830	4134049	13674383	12785083	521449	627468	43216813	1109746	280265	283858	245183	27633	20832	1939884	45156697	0	0	0	0	0	0	0	0	0	0	1722620777	28409626	2128863	1035357	31573846	9192678	28524746	37717424	8130465	51751	0	2317121	0	0	105367	2317121	26794470	1788272459	23661956	10072485	0	0	55593519	1667027258	82307	-2	82307	20254	88428	-1	-1	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	51	VA	Virginia	-2	-2	5399823951	2972825618	23665136	367713836	3379018	0	7409545	206387935	0	292589895	212039	8002621	8914295758	0	6565660972	109127783	975077554	0	47477249	1131682586	763825025	16611639316	6256908236	2499817949	206591441	3496116	386805517	342165022	61075144	4769849	9313748613	3841721658	1322755393	248049390	126069743	59660194	530820462	591330090	126984753	627603196	480681636	419302830	146232324	2922955291	205154356	221317843	46489536	246677260	207506123	178588454	65414878	1171148450	31738986	117230364	45019601	11621238	559444813	68097092	81111510	914263604	6657924	81775129	28195539	8119846	108495028	70191157	6183909	309618532	357948	44078103	13927691	812966	53696095	81357004	1808794	196038601	428340	1834440	1287308	3260696	9157378	51634634	4996256	72599052	774800068	1013487866	247976737	897282236	1365284978	787814167	303938877	5390584929	191926703	84539350	45427593	259824169	10019858	7240561	588958376	1990834	364014	602080	397022	243009	0	3353950	592312326	0	0	0	0	0	0	0	0	0	0	15296645868	664664987	281137503	115359914	1061162404	96196768	354265513	450462281	22433141	180914	0	54742430	0	0	71333	54742430	664126276	16702612702	266813177	0	0	0	508459926	14788185942	1220360	-2	1220360	12118	1287026	13822993418	1232005703	R	R	A	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	53	WA	Washington	4044108620	1162053	12384867	1723654	68061411	113224444	0	5071956	58047874	105387107	123933449	320459573	0	1955436	4737224044	0	9846364237	138103175	867751190	34803594	30376682	1071034641	2095877059	15654622922	5000463370	1826380463	471563142	19602543	27807452	283813750	8118571	44515820	7646339088	3239699050	433602483	219466204	307374405	-1	617249216	573578537	112038170	580563253	391614028	223305152	287694973	2786043329	234866759	183135374	33482995	202490350	174213288	102612704	100383120	1031184590	104997295	57305801	69400910	8223840	453578751	112774810	129578240	935859647	10302702	38601016	7290912	8163053	94406925	53846860	37355313	249966781	627064	13507863	533714	323428	22368848	68006028	7093777	112460722	513103	2276702	3462429	715671	5154856	1191598	1718284	15032643	967929075	854897430	225675416	800156167	1118967848	493731124	556729930	5018086990	120220068	62515889	61541501	156045647	2644702	1075208	401398313	0	0	0	0	0	122272502	122272502	523670815	0	0	0	0	0	0	0	0	0	0	13188096893	1888949985	186602239	130107818	2205660042	439599358	713793437	1153392795	50726473	237990	0	87393	0	0	0	87393	440172042	15568032786	157588164	100007099	0	0	556932666	12631164227	1006772	1006772	-2	12546	1101711	12270294451	898199899	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	R	R	R	T	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	T	R	R	R	T	R	R	R
2017	54	WV	West Virginia	1111972633	5161205	3436085	623758	5524654	453746	0	356974	4998347	12018790	1851495	58763892	115863	107392	1204574114	491485	1917055724	11781415	380607587	8697755	3207809	404294566	248733870	3526415889	1104748019	558286227	38752547	5886358	1035645	132865050	14645281	1605957	1842144158	725190532	151736346	45008807	14662785	34130268	102847693	64711907	26094159	113456541	103169589	113715045	31413623	555408557	47430432	29130302	15544611	57487288	62182421	70632354	18783847	301191255	12946351	22206453	11940347	844859	84718410	17306834	6349236	156312490	3099154	10969766	1192967	623165	95701507	36917630	2977788	151481977	131304	722522	181284	175079	3126493	19488795	84121	23909598	597458	184834	374438	16117	1119312	256589	83984	2632732	166921088	127203262	55146522	172427970	346891239	238828452	59608478	1167027011	64987778	36581031	4030118	101239038	1779877	314108	207152073	0	0	0	0	0	0	0	207152073	0	0	0	0	0	0	0	0	0	0	3216323242	141429869	26991945	1654228	170076042	14526637	59601329	74127966	14869053	162877	825765	30332960	0	0	289403	31158725	69433209	3473214098	66679534	22342794	0	0	108640522	3107682720	254278	254278	-2	12222	273855	2525299462	337187496	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	55	WI	Wisconsin	4860038754	-2	31314060	-2	4927612	409406969	1313848	5157580	18391279	151313490	61569292	263773187	3434277	1472050	5397547849	0	5360745848	50685247	748009939	7887851	26401713	832984750	3557112894	11591278447	3898230685	1631245306	100317916	235115590	438819020	248504248	49045382	23275134	6136688879	2837686579	824185312	158657454	53002364	39469710	329662710	301120792	114556985	352421724	317315599	39034940	186174835	1640287585	135145823	117195555	41404392	145733399	142754379	10666187	166377369	759277104	40876350	65340535	129894749	8217321	244223924	382350560	105114990	976018429	10481281	58533027	7075264	12915673	253315447	4833111	60749511	407903314	642392	9406302	2653034	3310544	24173201	13178576	59344823	112708872	703397	3276115	5917338	1798106	666568	1585235	26912142	40858901	516869561	545466024	298848728	521086223	958275917	438470033	545328847	3824345333	95252865	40539315	75047510	167723752	7826213	1021922	379585364	0	0	2731	74777	0	0	77508	379662872	0	0	0	0	0	0	244902518	0	0	0	10340697084	753852415	38269132	47441058	839562605	160128400	592391265	752519665	86981462	2004278	0	32064969	0	0	137588	32064969	257432523	11471028453	210308981	20479391	0	0	454818941	9885878143	813216	-2	813216	12157	864432	9246832448	791818523	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	A	R	R	A	R	A	T	R	R	R	R	R	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	R	R	R	R	R	R	R	R	A	A	A	A	A	A	A	T	T	T	T	T	T	T	T	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	56	WY	Wyoming	486856320	2253331	-2	-2	91362	2317672	47978	0	3118869	15085522	1177148	14599988	0	34250	523264768	148016199	1141567415	19604354	98086922	0	737798	118429074	48075760	1931277456	583956969	259585129	31324882	1794864	14250739	42382824	8413969	1215491	920260159	370827113	87725343	17774685	40078160	6977144	58132432	47080310	15919798	54997641	56037717	40345841	31505940	304019679	26354003	19349234	6981238	24731352	29057532	19386624	14690688	140550671	7627369	12589557	7384513	1613071	17988169	5642692	9922987	62768358	1543070	6932159	1445530	1430521	47495022	12429125	7048561	78323988	114788	992546	89261	137629	6900223	18773071	4060424	31067942	18920	132426	999469	146974	42298	145353	1279907	2765347	93675794	86083686	32730548	82919559	150620738	77949635	64448083	588428043	15782844	8682799	810773	20329088	134746	31582	45637086	255891	140624	116478	164805	17061	12812	690610	46327696	0	0	0	0	0	0	0	0	0	0	1555015898	288536310	17727928	5079381	311343619	2311901	5930000	8241901	4464038	15495	0	427426	0	43149	3170	470575	62459692	1910946513	25025424	7297702	0	0	48759386	1506256512	86630	-2	86630	17387	94170	1456302644	95903532	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	60	AS	American Samoa	-2	-2	-2	-2	0	0	0	0	0	0	13858	218500	0	0	232358	0	10737990	0	62356960	0	548920	62905880	0	73876228	22500347	4690801	1230205	0	0	1193207	839143	1831430	31445990	17810081	3085600	-1	1520952	495640	0	2801881	482331	3588893	0	441074	1054561	8368740	0	561722	96698	599491	0	88427	176154	1522492	0	2249532	63073	0	0	0	0	2312605	0	701757	70015	0	0	135	0	771907	0	787657	0	98324	0	645886	0	1531867	34696	919828	178443	0	0	1500	0	1134467	34696	7234720	890560	4188384	0	531136	1230715	14110211	4431939	888516	294000	12485731	398725	1833765	19933951	0	0	0	0	0	0	0	19933951	0	0	0	0	0	0	0	0	0	0	65490152	6736799	0	0	6736799	0	0	0	0	0	0	0	0	1800000	0	1800000	2769735	76796686	7779521	3381292	0	0	11174671	54315481	11259	-2	11259	4824	-1	-1	-1	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
